checkingAccountStatus	durationMonths	creditHistory	purpose	creditAmount	savingsAccount	employmentSince	installmentRatePercent	personalStatusSex	otherDebtors	residenceSince	property	ageYears	otherInstallments	housing	existingCreditsThisBank	job	dependentsCount	telephone	foreignWorker	targetClass	creditHistory_A30	creditHistory_A31	creditHistory_A32	creditHistory_A33	creditHistory_A34	creditHistory_predicted
A11	s3_15_24	A32	A43	s3_1906_2852	A61	A72	s3_3_up	A92	A101	s1_below_2	A123	s2_26_30	A142	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0123186	0.0402242	0.594084	0.307966	0.0454066	A32
A14	s2_12_15	A34	A42	s4_2852_4720	A61	A75	s2_2_3	A93	A101	s2_2_up	A122	s4_36_45	A142	A152	s1_below_2	A173	s1_below_2	A191	A201	0	0.0147798	0.289563	0.56219	0.0335904	0.0998771	A32
A14	s5_30_up	A32	A49	s5_4720_up	A65	A75	s3_3_up	A93	A101	s2_2_up	A122	s4_36_45	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	1	0.180665	0.0081402	0.120059	0.369541	0.321594	A33
A11	s2_12_15	A32	A42	s1_below_1262	A61	A75	s3_3_up	A92	A101	s2_2_up	A122	s1_below_26	A143	A151	s1_below_2	A173	s1_below_2	A191	A201	1	0.00755965	0.00374677	0.792073	0.0485978	0.148023	A32
A14	s5_30_up	A33	A42	s5_4720_up	A63	A74	s2_2_3	A92	A101	s2_2_up	A123	s4_36_45	A143	A152	s2_2_up	A173	s1_below_2	A192	A201	0	0.0964662	0.0478113	0.117528	0.62014	0.118055	A33
A13	s1_below_12	A34	A40	s2_1262_1906	A61	A75	s1_below_2	A93	A101	s2_2_up	A121	s5_45_up	A143	A152	s2_2_up	A173	s2_2_up	A191	A202	0	0.0378387	0.0187539	0.0460999	0.202707	0.6946	A34
A11	s4_24_30	A34	A49	s2_1262_1906	A62	A74	s3_3_up	A93	A101	s1_below_2	A121	s2_26_30	A143	A152	s2_2_up	A173	s1_below_2	A192	A201	0	0.107308	0.00886415	0.0217895	0.402406	0.459632	A34
A14	s3_15_24	A32	A44	s1_below_1262	A65	A72	s3_3_up	A92	A101	s1_below_2	A121	s1_below_26	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0340417	0.016872	0.870953	0.0364732	0.04166	A32
A11	s2_12_15	A32	A42	s4_2852_4720	A61	A73	s2_2_3	A93	A102	s2_2_up	A122	s2_26_30	A143	A152	s1_below_2	A172	s2_2_up	A191	A201	1	0.0147718	0.0439278	0.737873	0.0949615	0.108466	A32
A12	s1_below_12	A34	A40	s2_1262_1906	A64	A73	s3_3_up	A92	A101	s2_2_up	A123	s4_36_45	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.0170776	0.00846412	0.0208061	0.201272	0.75238	A34
A11	s3_15_24	A31	A43	s3_1906_2852	A61	A72	s3_3_up	A93	A102	s2_2_up	A124	s4_36_45	A141	A153	s1_below_2	A174	s1_below_2	A192	A201	0	0.0159636	0.187654	0.585533	0.0957816	0.115069	A32
A14	s5_30_up	A32	A43	s4_2852_4720	A61	A75	s3_3_up	A93	A101	s2_2_up	A123	s2_26_30	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0171336	0.00849185	0.751475	0.201931	0.0209679	A32
A11	s1_below_12	A32	A40	s2_1262_1906	A61	A72	s3_3_up	A93	A101	s2_2_up	A124	s2_26_30	A143	A153	s1_below_2	A174	s1_below_2	A192	A201	1	0.0112128	0.0611308	0.83331	0.0120137	0.0823326	A32
A14	s5_30_up	A34	A43	s5_4720_up	A65	A74	s2_2_3	A93	A101	s2_2_up	A122	s4_36_45	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.0151122	0.00749003	0.11047	0.0161917	0.850736	A34
A14	s4_24_30	A32	A41	s5_4720_up	A61	A74	s3_3_up	A93	A101	s2_2_up	A123	s4_36_45	A143	A152	s1_below_2	A174	s1_below_2	A192	A201	1	0.101951	0.00842163	0.434736	0.0182056	0.436686	A34
A14	s4_24_30	A32	A41	s5_4720_up	A65	A73	s2_2_3	A91	A101	s2_2_up	A124	s5_45_up	A143	A153	s1_below_2	A173	s1_below_2	A192	A201	1	0.058165	0.0288281	0.779505	0.0623197	0.071182	A32
A12	s5_30_up	A34	A40	s3_1906_2852	A65	A75	s3_3_up	A93	A101	s2_2_up	A121	s4_36_45	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.00769042	0.0419273	0.0562167	0.131836	0.76233	A34
A14	s3_15_24	A34	A43	s1_below_1262	A61	A71	s3_3_up	A92	A101	s2_2_up	A123	s5_45_up	A143	A152	s2_2_up	A171	s1_below_2	A191	A201	0	0.0239833	0.0118868	0.175317	0.0256964	0.763116	A34
A12	s4_24_30	A32	A42	s4_2852_4720	A61	A74	s3_3_up	A91	A101	s2_2_up	A123	s4_36_45	A143	A152	s1_below_2	A173	s1_below_2	A192	A201	1	0.0348814	0.0172882	0.467467	0.224238	0.256126	A32
A11	s2_12_15	A32	A46	s1_below_1262	A61	A72	s3_3_up	A92	A101	s2_2_up	A122	s5_45_up	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0339785	0.0168406	0.455366	0.0364055	0.457409	A34
A12	s4_24_30	A34	A49	s3_1906_2852	A65	A74	s3_3_up	A93	A101	s2_2_up	A124	s3_30_36	A143	A152	s2_2_up	A173	s2_2_up	A192	A201	0	0.0253918	0.0125848	0.340291	0.435287	0.186446	A33
A12	s5_30_up	A32	A49	s5_4720_up	A61	A73	s2_2_3	A93	A101	s2_2_up	A123	s1_below_26	A143	A152	s1_below_2	A173	s1_below_2	A192	A201	1	0.270362	0.0223331	0.603881	0.0482789	0.0551445	A32
A14	s5_30_up	A34	A40	s5_4720_up	A61	A75	s3_3_up	A93	A101	s2_2_up	A123	s3_30_36	A143	A152	s2_2_up	A174	s1_below_2	A192	A201	0	0.0888485	0.0440357	0.108247	0.0158658	0.743003	A34
A14	s4_24_30	A31	A41	s5_4720_up	A65	A72	s3_3_up	A93	A103	s2_2_up	A121	s4_36_45	A141	A151	s2_2_up	A173	s2_2_up	A192	A201	0	0.0305711	0.359366	0.083061	0.100051	0.426951	A34
A11	s4_24_30	A34	A49	s3_1906_2852	A61	A75	s3_3_up	A93	A101	s2_2_up	A123	s4_36_45	A142	A152	s2_2_up	A174	s2_2_up	A192	A201	0	0.144932	0.0430226	0.0536971	0.628839	0.129508	A33
A14	s3_15_24	A34	A43	s2_1262_1906	A61	A75	s3_3_up	A93	A101	s2_2_up	A123	s5_45_up	A143	A152	s2_2_up	A173	s1_below_2	A192	A201	0	0.0103342	0.00512189	0.0755425	0.0110723	0.897929	A34
A11	s2_12_15	A34	A40	s3_1906_2852	A61	A73	s3_3_up	A93	A101	s2_2_up	A122	s4_36_45	A141	A152	s2_2_up	A172	s1_below_2	A191	A202	0	0.0141871	0.305746	0.038546	0.123814	0.517707	A34
A12	s5_30_up	A34	A41	s5_4720_up	A61	A73	s3_3_up	A93	A101	s2_2_up	A123	s3_30_36	A143	A152	s2_2_up	A173	s1_below_2	A192	A201	0	0.0170856	0.00846807	0.124895	0.201366	0.648186	A34
A14	s3_15_24	A34	A43	s1_below_1262	A65	A73	s3_3_up	A93	A101	s2_2_up	A122	s2_26_30	A143	A152	s2_2_up	A173	s1_below_2	A192	A201	0	0.0862491	0.00712457	0.367779	0.169418	0.369429	A34
A14	s5_30_up	A33	A41	s5_4720_up	A65	A74	s3_3_up	A93	A101	s2_2_up	A123	s3_30_36	A142	A152	s1_below_2	A174	s2_2_up	A192	A201	0	0.0177844	0.0580714	0.616077	0.242514	0.0655533	A32
A11	s3_15_24	A32	A43	s3_1906_2852	A61	A72	s3_3_up	A92	A101	s2_2_up	A122	s2_26_30	A143	A151	s1_below_2	A174	s1_below_2	A192	A201	1	0.00933485	0.0046266	0.807477	0.110018	0.0685436	A32
A14	s2_12_15	A34	A42	s2_1262_1906	A64	A74	s3_3_up	A92	A101	s2_2_up	A122	s3_30_36	A143	A152	s1_below_2	A173	s1_below_2	A191	A202	0	0.012915	0.00640104	0.7238	0.0830253	0.173859	A32
A14	s3_15_24	A32	A42	s3_1906_2852	A65	A74	s1_below_2	A92	A101	s2_2_up	A121	s3_30_36	A141	A151	s1_below_2	A172	s1_below_2	A191	A201	1	0.0312327	0.0611906	0.650583	0.102216	0.154778	A32
A11	s3_15_24	A32	A42	s4_2852_4720	A61	A73	s2_2_3	A93	A102	s2_2_up	A123	s4_36_45	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0115296	0.0342863	0.786623	0.0123531	0.155208	A32
A11	s3_15_24	A34	A40	s3_1906_2852	A61	A75	s2_2_3	A93	A103	s2_2_up	A122	s4_36_45	A141	A151	s1_below_2	A173	s1_below_2	A192	A201	0	0.015523	0.182475	0.569373	0.0508027	0.181826	A32
A14	s3_15_24	A34	A40	s4_2852_4720	A65	A72	s2_2_3	A91	A101	s2_2_up	A121	s4_36_45	A143	A152	s2_2_up	A173	s1_below_2	A192	A201	0	0.0898622	0.0445381	0.109482	0.096281	0.659837	A34
A14	s5_30_up	A34	A41	s5_4720_up	A65	A75	s2_2_3	A93	A101	s2_2_up	A124	s4_36_45	A143	A153	s2_2_up	A173	s1_below_2	A191	A201	0	0.0179695	0.053437	0.131356	0.115518	0.681719	A34
A14	s3_15_24	A32	A43	s2_1262_1906	A65	A73	s3_3_up	A94	A101	s2_2_up	A121	s4_36_45	A143	A151	s1_below_2	A173	s1_below_2	A192	A201	1	0.212133	0.0175232	0.689195	0.0378809	0.0432679	A32
A14	s4_24_30	A32	A43	s2_1262_1906	A61	A75	s3_3_up	A93	A101	s1_below_2	A121	s4_36_45	A143	A152	s1_below_2	A174	s1_below_2	A192	A201	1	0.00746131	0.0221881	0.736316	0.0879368	0.146098	A32
A11	s2_12_15	A32	A43	s1_below_1262	A61	A73	s2_2_3	A93	A101	s2_2_up	A121	s1_below_26	A143	A151	s1_below_2	A174	s2_2_up	A192	A201	1	0.0104989	0.0572387	0.908165	0.0112488	0.0128484	A32
A11	s3_15_24	A32	A40	s4_2852_4720	A65	A74	s2_2_3	A93	A102	s2_2_up	A121	s1_below_26	A143	A152	s1_below_2	A172	s1_below_2	A191	A202	1	0.0240622	0.0119258	0.908784	0.0257809	0.0294471	A32
A12	s5_30_up	A32	A46	s4_2852_4720	A65	A73	s2_2_3	A94	A101	s2_2_up	A123	s2_26_30	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0900834	0.0446478	0.658507	0.096518	0.110243	A32
A14	s3_15_24	A33	A41	s4_2852_4720	A61	A72	s1_below_2	A92	A101	s2_2_up	A122	s5_45_up	A143	A152	s2_2_up	A172	s1_below_2	A191	A201	0	0.0606602	0.0300648	0.073904	0.389958	0.445413	A34
A12	s1_below_12	A32	A40	s4_2852_4720	A65	A73	s1_below_2	A92	A101	s2_2_up	A121	s3_30_36	A143	A152	s1_below_2	A172	s1_below_2	A191	A201	1	0.0160482	0.0477236	0.899394	0.0171945	0.0196397	A32
A14	s5_30_up	A33	A43	s4_2852_4720	A61	A73	s3_3_up	A92	A101	s2_2_up	A121	s3_30_36	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.0442395	0.0219263	0.0538982	0.284397	0.59554	A34
A12	s4_24_30	A34	A42	s5_4720_up	A61	A72	s2_2_3	A92	A101	s2_2_up	A123	s1_below_26	A141	A152	s1_below_2	A172	s1_below_2	A191	A201	0	0.01909	0.0374008	0.743429	0.0624763	0.137604	A32
A12	s5_30_up	A32	A43	s4_2852_4720	A65	A75	s2_2_3	A92	A101	s2_2_up	A123	s1_below_26	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.00777526	0.0231218	0.862027	0.0499838	0.0570919	A32
A14	s1_below_12	A32	A49	s3_1906_2852	A64	A75	s1_below_2	A91	A101	s2_2_up	A121	s2_26_30	A143	A152	s1_below_2	A173	s1_below_2	A192	A201	1	0.0900834	0.0446478	0.658507	0.096518	0.110243	A32
A11	s4_24_30	A31	A49	s4_2852_4720	A61	A73	s3_3_up	A93	A101	s2_2_up	A122	s3_30_36	A143	A151	s1_below_2	A173	s1_below_2	A192	A201	0	0.221376	0.10972	0.514899	0.129376	0.024629	A32
A12	s5_30_up	A30	A410	s5_4720_up	A61	A73	s1_below_2	A92	A101	s2_2_up	A122	s3_30_36	A141	A152	s1_below_2	A174	s1_below_2	A192	A202	0	0.637756	0.208247	0.0481326	0.0579779	0.0478861	A30
A14	s1_below_12	A32	A41	s3_1906_2852	A62	A73	s1_below_2	A93	A102	s2_2_up	A121	s3_30_36	A143	A152	s1_below_2	A173	s2_2_up	A191	A201	1	0.0129196	0.0064033	0.802757	0.0830546	0.0948656	A32
A11	s1_below_12	A32	A40	s5_4720_up	A61	A75	s1_below_2	A93	A101	s2_2_up	A124	s5_45_up	A141	A152	s1_below_2	A174	s1_below_2	A192	A201	1	0.0257664	0.0504812	0.711737	0.0843265	0.127689	A32
A11	s4_24_30	A32	A42	s3_1906_2852	A62	A71	s1_below_2	A91	A101	s1_below_2	A122	s3_30_36	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0340417	0.016872	0.870953	0.0364732	0.04166	A32
A11	s4_24_30	A32	A42	s4_2852_4720	A61	A75	s3_3_up	A93	A101	s2_2_up	A122	s4_36_45	A143	A151	s1_below_2	A174	s1_below_2	A192	A201	1	0.0115296	0.0342863	0.786623	0.0123531	0.155208	A32
A14	s3_15_24	A34	A42	s2_1262_1906	A61	A73	s3_3_up	A92	A101	s2_2_up	A124	s2_26_30	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.024446	0.0121161	0.327616	0.157153	0.478669	A34
A14	s5_30_up	A33	A43	s5_4720_up	A63	A74	s3_3_up	A93	A101	s1_below_2	A123	s4_36_45	A143	A152	s1_below_2	A174	s1_below_2	A192	A201	0	0.00746131	0.0221881	0.736316	0.0879368	0.146098	A32
A11	s1_below_12	A32	A43	s2_1262_1906	A61	A72	s3_3_up	A92	A101	s2_2_up	A122	s1_below_26	A143	A151	s1_below_2	A173	s1_below_2	A191	A201	1	0.00777526	0.0231218	0.862027	0.0499838	0.0570919	A32
A12	s2_12_15	A32	A40	s3_1906_2852	A61	A74	s3_3_up	A93	A101	s2_2_up	A122	s3_30_36	A143	A151	s1_below_2	A173	s2_2_up	A192	A201	1	0.0496901	0.0492555	0.787005	0.0532393	0.0608104	A32
A11	s4_24_30	A31	A42	s5_4720_up	A61	A72	s2_2_3	A91	A101	s1_below_2	A122	s5_45_up	A141	A152	s1_below_2	A173	s1_below_2	A192	A201	0	0.053384	0.627534	0.265913	0.0291186	0.0240501	A31
A11	s2_12_15	A31	A40	s1_below_1262	A61	A72	s3_3_up	A93	A101	s2_2_up	A123	s5_45_up	A141	A152	s2_2_up	A173	s1_below_2	A192	A201	0	0.0775376	0.15191	0.0351114	0.211466	0.523974	A34
A11	s3_15_24	A34	A42	s1_below_1262	A61	A72	s3_3_up	A92	A101	s2_2_up	A122	s1_below_26	A143	A151	s1_below_2	A173	s1_below_2	A191	A201	0	0.00755965	0.00374677	0.792073	0.0485978	0.148023	A32
A11	s5_30_up	A32	A41	s5_4720_up	A61	A74	s3_3_up	A93	A101	s2_2_up	A124	s4_36_45	A142	A153	s2_2_up	A173	s2_2_up	A192	A201	1	0.0174374	0.34163	0.0710656	0.237783	0.332084	A31
A14	s5_30_up	A32	A43	s2_1262_1906	A65	A75	s3_3_up	A93	A101	s2_2_up	A123	s5_45_up	A143	A152	s1_below_2	A173	s1_below_2	A192	A201	1	0.00936033	0.0510315	0.581602	0.0601735	0.297833	A32
A11	s2_12_15	A33	A40	s2_1262_1906	A61	A73	s3_3_up	A93	A101	s2_2_up	A121	s4_36_45	A143	A152	s2_2_up	A172	s2_2_up	A191	A201	0	0.00769042	0.0419273	0.0562167	0.131836	0.76233	A34
A11	s4_24_30	A32	A42	s2_1262_1906	A61	A72	s3_3_up	A93	A102	s1_below_2	A122	s1_below_26	A143	A152	s1_below_2	A172	s1_below_2	A191	A202	1	0.0129915	0.0708282	0.886362	0.0139194	0.0158989	A32
A12	s1_below_12	A32	A43	s2_1262_1906	A61	A72	s3_3_up	A92	A101	s2_2_up	A123	s1_below_26	A143	A152	s1_below_2	A173	s1_below_2	A192	A201	1	0.00777526	0.0231218	0.862027	0.0499838	0.0570919	A32
A14	s1_below_12	A34	A40	s1_below_1262	A61	A73	s3_3_up	A93	A101	s1_below_2	A121	s3_30_36	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.0888485	0.0440357	0.108247	0.0158658	0.743003	A34
A14	s2_12_15	A34	A43	s1_below_1262	A63	A75	s3_3_up	A93	A101	s2_2_up	A122	s4_36_45	A143	A152	s2_2_up	A173	s2_2_up	A192	A201	0	0.0151122	0.00749003	0.11047	0.0161917	0.850736	A34
A11	s2_12_15	A32	A43	s2_1262_1906	A61	A73	s3_3_up	A92	A101	s1_below_2	A123	s1_below_26	A141	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0166838	0.19612	0.687498	0.0546015	0.0450975	A32
A12	s5_30_up	A33	A43	s3_1906_2852	A62	A72	s3_3_up	A93	A101	s2_2_up	A124	s3_30_36	A142	A152	s2_2_up	A174	s1_below_2	A191	A201	0	0.075131	0.0408876	0.178613	0.313046	0.392322	A34
A13	s1_below_12	A32	A43	s1_below_1262	A61	A73	s3_3_up	A92	A101	s2_2_up	A121	s2_26_30	A143	A152	s1_below_2	A172	s1_below_2	A191	A201	1	0.00933485	0.0046266	0.807477	0.110018	0.0685436	A32
A12	s1_below_12	A32	A43	s3_1906_2852	A61	A72	s3_3_up	A94	A101	s2_2_up	A123	s3_30_36	A143	A151	s1_below_2	A174	s1_below_2	A192	A201	1	0.0281732	0.0139634	0.720809	0.0301856	0.206869	A32
A12	s5_30_up	A32	A46	s5_4720_up	A61	A73	s3_3_up	A93	A101	s2_2_up	A124	s4_36_45	A143	A153	s1_below_2	A173	s1_below_2	A191	A201	1	0.0209861	0.0104013	0.920445	0.0224851	0.0256826	A32
A14	s4_24_30	A34	A41	s5_4720_up	A65	A73	s2_2_3	A93	A101	s2_2_up	A122	s5_45_up	A143	A152	s2_2_up	A174	s2_2_up	A192	A201	0	0.0239676	0.011879	0.0292004	0.0256796	0.909273	A34
A14	s2_12_15	A32	A40	s4_2852_4720	A65	A72	s2_2_3	A93	A101	s2_2_up	A122	s5_45_up	A143	A152	s1_below_2	A174	s2_2_up	A192	A201	1	0.0104489	0.00517875	0.776541	0.0671714	0.14066	A32
A14	s1_below_12	A32	A40	s2_1262_1906	A61	A73	s3_3_up	A93	A101	s2_2_up	A121	s3_30_36	A143	A152	s1_below_2	A172	s2_2_up	A191	A202	1	0.0496901	0.0492555	0.787005	0.0532393	0.0608104	A32
A14	s4_24_30	A32	A42	s1_below_1262	A65	A74	s3_3_up	A93	A101	s2_2_up	A123	s3_30_36	A142	A152	s1_below_2	A173	s1_below_2	A192	A201	1	0.0107301	0.560591	0.298822	0.0243865	0.10547	A31
A14	s1_below_12	A34	A40	s2_1262_1906	A61	A74	s2_2_3	A93	A101	s1_below_2	A121	s4_36_45	A143	A152	s2_2_up	A172	s2_2_up	A191	A201	0	0.00769042	0.0419273	0.0562167	0.131836	0.76233	A34
A11	s3_15_24	A32	A42	s2_1262_1906	A61	A72	s3_3_up	A92	A103	s1_below_2	A122	s5_45_up	A143	A151	s1_below_2	A173	s1_below_2	A191	A201	1	0.0209861	0.0104013	0.920445	0.0224851	0.0256826	A32
A12	s5_30_up	A30	A40	s5_4720_up	A63	A72	s1_below_2	A92	A101	s1_below_2	A123	s3_30_36	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.21152	0.0174725	0.0429502	0.0377715	0.690286	A34
A11	s4_24_30	A31	A42	s4_2852_4720	A63	A72	s3_3_up	A93	A101	s2_2_up	A124	s3_30_36	A143	A153	s1_below_2	A173	s2_2_up	A192	A201	0	0.0125733	0.0997066	0.628055	0.0134714	0.246194	A32
A14	s2_12_15	A32	A40	s4_2852_4720	A65	A71	s3_3_up	A93	A101	s2_2_up	A124	s4_36_45	A143	A152	s1_below_2	A174	s1_below_2	A192	A201	1	0.00709695	0.0211046	0.70036	0.0456233	0.225815	A32
A14	s3_15_24	A32	A42	s2_1262_1906	A61	A72	s3_3_up	A94	A102	s1_below_2	A122	s4_36_45	A143	A152	s1_below_2	A172	s2_2_up	A191	A201	1	0.0900834	0.0446478	0.658507	0.096518	0.110243	A32
A14	s4_24_30	A32	A43	s4_2852_4720	A62	A75	s2_2_3	A93	A101	s2_2_up	A123	s3_30_36	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	1	0.0564548	0.00466342	0.240732	0.110893	0.587257	A34
A12	s3_15_24	A34	A49	s4_2852_4720	A61	A71	s3_3_up	A94	A101	s2_2_up	A123	s4_36_45	A143	A152	s2_2_up	A171	s2_2_up	A192	A201	0	0.0898622	0.0445381	0.109482	0.096281	0.659837	A34
A11	s5_30_up	A33	A49	s3_1906_2852	A61	A74	s2_2_3	A93	A101	s1_below_2	A123	s1_below_26	A143	A152	s2_2_up	A173	s1_below_2	A192	A201	0	0.390464	0.0322541	0.0792857	0.418355	0.0796413	A33
A12	s4_24_30	A32	A41	s4_2852_4720	A63	A72	s3_3_up	A92	A101	s2_2_up	A123	s2_26_30	A143	A151	s1_below_2	A173	s1_below_2	A191	A201	1	0.0240463	0.011918	0.761705	0.0257639	0.176567	A32
A14	s5_30_up	A32	A42	s5_4720_up	A61	A71	s3_3_up	A92	A101	s2_2_up	A123	s2_26_30	A143	A152	s2_2_up	A174	s1_below_2	A192	A201	1	0.024446	0.0121161	0.327616	0.157153	0.478669	A34
A11	s2_12_15	A32	A40	s2_1262_1906	A61	A73	s3_3_up	A92	A103	s2_2_up	A122	s2_26_30	A143	A152	s1_below_2	A173	s1_below_2	A192	A201	1	0.0209861	0.0104013	0.920445	0.0224851	0.0256826	A32
A11	s4_24_30	A34	A43	s1_below_1262	A64	A75	s3_3_up	A92	A101	s2_2_up	A122	s5_45_up	A143	A151	s2_2_up	A174	s1_below_2	A192	A201	0	0.0239833	0.0118868	0.175317	0.0256964	0.763116	A34
A13	s5_30_up	A34	A43	s4_2852_4720	A65	A75	s3_3_up	A93	A101	s2_2_up	A122	s5_45_up	A142	A152	s2_2_up	A172	s1_below_2	A191	A201	0	0.0184396	0.0602108	0.0751499	0.0419081	0.804292	A34
A12	s1_below_12	A34	A43	s1_below_1262	A61	A75	s2_2_3	A93	A101	s2_2_up	A121	s4_36_45	A143	A152	s2_2_up	A172	s1_below_2	A191	A201	0	0.0151122	0.00749003	0.11047	0.0161917	0.850736	A34
A11	s4_24_30	A32	A40	s4_2852_4720	A61	A73	s3_3_up	A93	A101	s2_2_up	A123	s5_45_up	A143	A152	s1_below_2	A172	s1_below_2	A191	A201	1	0.0104489	0.00517875	0.776541	0.0671714	0.14066	A32
A12	s4_24_30	A32	A42	s4_2852_4720	A62	A75	s3_3_up	A93	A101	s2_2_up	A124	s3_30_36	A143	A153	s1_below_2	A173	s1_below_2	A191	A201	1	0.0125733	0.0997066	0.628055	0.0134714	0.246194	A32
A14	s1_below_12	A34	A43	s2_1262_1906	A61	A75	s2_2_3	A94	A101	s2_2_up	A121	s3_30_36	A143	A151	s2_2_up	A173	s1_below_2	A191	A201	0	0.024893	0.0123376	0.181967	0.293381	0.487421	A34
A12	s3_15_24	A33	A40	s3_1906_2852	A61	A73	s1_below_2	A91	A101	s2_2_up	A122	s5_45_up	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.0607609	0.0301147	0.44416	0.390605	0.0743587	A32
A14	s3_15_24	A32	A40	s4_2852_4720	A65	A73	s3_3_up	A93	A101	s2_2_up	A124	s2_26_30	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0112128	0.0611308	0.83331	0.0120137	0.0823326	A32
A14	s4_24_30	A32	A43	s3_1906_2852	A63	A75	s3_3_up	A93	A101	s2_2_up	A123	s3_30_36	A141	A152	s2_2_up	A173	s1_below_2	A192	A201	1	0.129186	0.0421831	0.204747	0.129186	0.494698	A34
A12	s1_below_12	A32	A45	s1_below_1262	A61	A72	s3_3_up	A94	A101	s1_below_2	A122	s1_below_26	A143	A152	s1_below_2	A172	s1_below_2	A191	A201	1	0.058165	0.0288281	0.779505	0.0623197	0.071182	A32
A12	s5_30_up	A32	A43	s2_1262_1906	A65	A73	s3_3_up	A92	A101	s1_below_2	A123	s2_26_30	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.00933485	0.0046266	0.807477	0.110018	0.0685436	A32
A12	s4_24_30	A34	A43	s3_1906_2852	A63	A73	s3_3_up	A93	A101	s2_2_up	A122	s1_below_26	A143	A152	s2_2_up	A172	s1_below_2	A191	A201	0	0.0168738	0.00836312	0.226136	0.108475	0.640152	A34
A14	s3_15_24	A32	A43	s4_2852_4720	A61	A75	s3_3_up	A92	A101	s2_2_up	A123	s5_45_up	A141	A151	s1_below_2	A174	s1_below_2	A192	A201	1	0.0369693	0.0724296	0.853781	0.0201651	0.0166551	A32
A14	s5_30_up	A32	A43	s5_4720_up	A65	A74	s2_2_3	A94	A101	s2_2_up	A122	s2_26_30	A143	A151	s1_below_2	A173	s1_below_2	A192	A201	1	0.0151686	0.00751797	0.942498	0.0162521	0.0185632	A32
A11	s1_below_12	A34	A40	s4_2852_4720	A61	A73	s1_below_2	A93	A101	s2_2_up	A121	s4_36_45	A143	A152	s2_2_up	A172	s2_2_up	A191	A201	0	0.00769042	0.0419273	0.0562167	0.131836	0.76233	A34
A12	s3_15_24	A32	A45	s2_1262_1906	A62	A73	s3_3_up	A93	A103	s2_2_up	A121	s1_below_26	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0900834	0.0446478	0.658507	0.096518	0.110243	A32
A14	s4_24_30	A32	A40	s5_4720_up	A61	A73	s1_below_2	A93	A101	s2_2_up	A122	s4_36_45	A143	A152	s1_below_2	A172	s2_2_up	A191	A201	1	0.00709695	0.0211046	0.70036	0.0456233	0.225815	A32
A11	s4_24_30	A31	A40	s1_below_1262	A61	A71	s1_below_2	A92	A102	s2_2_up	A124	s2_26_30	A143	A151	s2_2_up	A171	s1_below_2	A191	A201	0	0.461123	0.0857043	0.210675	0.0308788	0.21162	A30
A11	s5_30_up	A32	A49	s5_4720_up	A61	A75	s3_3_up	A93	A102	s2_2_up	A124	s4_36_45	A143	A151	s1_below_2	A173	s1_below_2	A191	A201	1	0.0220036	0.0109056	0.562959	0.377204	0.0269278	A32
A14	s5_30_up	A34	A43	s3_1906_2852	A61	A73	s3_3_up	A92	A101	s2_2_up	A123	s3_30_36	A143	A152	s1_below_2	A173	s1_below_2	A192	A201	0	0.01669	0.00827204	0.630353	0.0178822	0.326803	A32
A13	s4_24_30	A32	A43	s1_below_1262	A63	A73	s3_3_up	A92	A101	s2_2_up	A123	s5_45_up	A143	A152	s1_below_2	A172	s1_below_2	A191	A201	1	0.0151686	0.00751797	0.942498	0.0162521	0.0185632	A32
A12	s1_below_12	A32	A43	s1_below_1262	A61	A73	s2_2_3	A92	A103	s2_2_up	A121	s5_45_up	A143	A152	s1_below_2	A173	s1_below_2	A191	A201	1	0.0151686	0.00751797	0.942498	0.0162521	0.0185632	A32
A12	s3_15_24	A33	A49	s3_1906_2852	A65	A75	s3_3_up	A93	A101	s2_2_up	A122	s4_36_45	A143	A152	s2_2_up	A173	s1_below_2	A191	A201	0	0.180665	0.0081402	0.120059	0.369541	0.321594	A33
